20010802,1156.01,1169.61,1154.41,1161.41,49841,459841
20010803,1161.51,1163.41,1144.41,1155.41,46570,457403
20010806,1155.41,1156.41,1136.11,1138.41,46008,454070
20010807,1139.31,1147.41,1133.91,1143.11,51552,452274
20010808,1145.71,1146.91,1119.21,1120.91,72894,448083
20010809,1121.41,1124.41,1113.41,1123.21,64946,447704
20010810,1123.41,1132.91,1106.91,1126.61,65430,447970
20010813,1128.21,1132.81,1122.91,1127.91,45016,446340
20010814,1128.51,1137.91,1122.61,1127.71,52612,445472
20010815,1128.01,1130.61,1114.91,1116.21,59529,444208
20010816,1116.71,1120.91,1103.41,1120.21,71483,442760
20010817,1120.51,1120.51,1093.81,1100.91,64194,439521
20010820,1100.01,1112.71,1096.41,1111.11,50116,442434
20010821,1112.11,1118.71,1091.41,1091.71,63037,437808
20010822,1091.71,1106.91,1091.01,1102.61,73729,433935
20010823,1104.61,1108.21,1097.61,1098.91,63149,427121
20010824,1100.41,1124.41,1100.41,1122.91,72472,426107
20010827,1122.91,1127.41,1114.91,1115.91,46628,419513
20010828,1115.91,1117.91,1098.41,1099.01,81319,405961
20010829,1098.41,1104.01,1083.91,1087.81,81903,396794
20010830,1088.31,1091.41,1060.91,1064.71,100400,386484
20010831,1064.91,1079.41,1062.51,1070.51,76106,381741
20010904,1071.41,1093.41,1063.71,1066.41,111657,380483
20010905,1066.41,1073.41,1050.91,1068.91,117170,370844
20010906,1068.91,1072.31,1038.41,1038.91,114218,362306
20010907,1042.31,1044.21,1017.81,1018.71,122872,347712
20010910,1019.31,1034.11,1002.71,1031.11,117787,335746
20010911,1031.41,1038.21,1001.41,1031.11,9599,335468
20010917,971.11,993.41,950.41,974.41,218696,263973
20010918,977.91,982.91,963.41,970.91,174838,185503
20010919,971.11,981.41,916.21,949.01,210248,476029
20010920,949.41,954.21,915.71,916.51,162589,489858
20010921,914.51,924.01,871.21,905.21,141151,496167
20010924,929.31,944.51,905.51,939.71,99365,497610
20010925,940.31,953.21,928.51,950.41,99043,503114
20010926,950.41,957.21,936.71,946.71,71316,502664
20010927,946.01,955.21,932.21,954.71,72011,509255
20010928,955.01,977.21,953.91,975.91,96806,510538
20011001,976.81,976.81,961.01,975.51,65213,512131
20011002,974.31,988.21,966.41,987.71,75415,510179
20011003,986.71,1011.01,973.41,1006.61,94633,509173
20011004,1005.21,1019.51,1000.21,1006.71,92753,508635
20011005,1006.21,1014.11,987.71,1004.01,87844,512243
20011008,999.21,1004.71,987.71,997.51,58641,513981
20011009,996.71,1003.81,988.21,991.71,64862,512594
20011010,992.31,1017.21,987.21,1015.41,77817,516421
20011011,1016.01,1034.71,1012.91,1032.01,89213,520141
20011012,1035.11,1038.11,1004.21,1026.21,86142,520807
20011015,1024.51,1025.71,1012.71,1024.61,60255,519573
20011016,1024.21,1037.21,1021.01,1031.71,66808,520330
20011017,1030.01,1046.71,1007.71,1008.21,95678,520436
20011018,1007.61,1013.01,997.91,1005.31,75256,518023
20011019,1006.21,1010.21,990.81,1004.71,68782,516307
20011022,1004.41,1026.71,1000.21,1025.71,60386,516384
20011023,1025.01,1033.71,1015.21,1020.41,70784,517255
20011024,1019.21,1031.71,1012.71,1017.21,66194,515685
20011025,1018.01,1036.71,998.21,1034.91,85091,517644
20011026,1034.31,1044.71,1027.21,1034.21,59913,514026
20011029,1035.21,1035.71,1004.71,1005.21,71041,511295
20011030,1006.51,1006.81,985.71,991.41,83303,509011
20011031,991.21,1008.71,987.21,992.91,86027,504473
20011101,989.31,1019.51,985.41,1014.21,96243,505347
20011102,1014.41,1023.21,1007.51,1021.71,66413,507352
20011105,1021.31,1040.41,1020.21,1035.91,60934,509811
20011106,1038.21,1053.71,1028.21,1053.21,73147,511357
20011107,1052.71,1060.21,1040.91,1051.71,77184,511322
20011108,1050.71,1069.71,1048.21,1055.61,91483,513884
20011109,1054.91,1058.71,1043.21,1055.71,65417,506163
20011112,1054.51,1059.01,1028.21,1049.01,69842,503705
20011113,1049.11,1074.21,1047.71,1073.91,70747,503983
20011114,1073.61,1084.31,1066.01,1075.71,67615,505137
20011115,1074.21,1084.11,1067.71,1077.41,78646,497956
20011116,1078.11,1083.71,1062.71,1072.21,71501,488923
20011119,1072.71,1086.71,1072.71,1086.31,64205,486157
20011120,1086.51,1087.41,1074.71,1076.51,64504,476077
20011121,1075.71,1081.01,1063.31,1069.21,46554,473418
20011123,1069.61,1085.71,1063.81,1085.21,23206,473385
20011126,1084.51,1091.01,1078.71,1087.41,62739,464524
20011127,1087.71,1097.01,1072.91,1082.71,111946,441362
20011128,1082.21,1083.21,1060.41,1061.51,82491,426929
20011129,1061.91,1077.21,1057.21,1076.71,86817,411751
20011130,1076.51,1076.71,1067.21,1072.21,79342,393843
20011203,1070.91,1070.91,1057.21,1061.71,73566,386306
20011204,1061.41,1080.21,1060.01,1079.91,83467,377792
20011205,1079.81,1107.21,1077.71,1100.91,88886,366307
20011206,1100.51,1106.71,1096.21,1100.71,76142,360054
20011207,1101.31,1102.71,1084.71,1092.71,78603,345861
20011210,1092.71,1094.51,1070.71,1071.51,81178,330640
20011211,1071.51,1084.21,1065.71,1068.71,89762,313699
20011212,1068.71,1076.11,1058.21,1070.21,121481,264413
20011213,1070.51,1070.71,1047.21,1047.91,78660,219161
20011214,1048.91,1061.11,1045.91,1057.51,108882,363259
20011217,1057.01,1070.11,1052.71,1068.91,110287,396068
20011218,1068.61,1078.41,1066.21,1076.61,122986,433139
20011219,1075.91,1085.41,1066.41,1084.11,105599,462622
20011220,1083.71,1084.41,1071.91,1073.21,88960,479657
20011221,1072.81,1080.41,1070.81,1079.51,48795,481247
20011224,1078.41,1080.11,1074.61,1078.11,11229,479884
20011226,1079.11,1091.91,1073.41,1083.91,26344,482307
20011227,1083.11,1090.71,1081.31,1090.41,29551,482048
20011228,1089.71,1096.91,1088.91,1090.21,34082,479906
20011231,1090.41,1093.41,1071.91,1080.11,46597,474501
20020102,1074.41,1086.91,1067.41,1084.91,67889,472303
20020103,1084.91,1098.81,1081.51,1097.31,59804,472023
20020104,1097.91,1109.21,1094.61,1106.21,67785,474345
20020107,1105.11,1109.41,1095.01,1097.71,63104,469433
20020108,1097.21,1101.21,1089.01,1094.21,56567,469589
20020109,1093.71,1106.71,1082.41,1085.41,70548,467170
20020110,1084.71,1092.41,1082.41,1090.01,56811,467284
20020111,1090.01,1094.61,1075.91,1078.71,70112,463428
20020114,1078.01,1078.91,1068.41,1071.21,65080,465980
20020115,1071.21,1080.91,1067.91,1079.91,74029,471080
20020116,1075.41,1076.21,1055.61,1056.91,79683,472604
20020117,1057.41,1070.91,1057.41,1065.11,70486,469108
20020118,1062.91,1066.91,1055.41,1060.01,58922,467936
20020122,1060.41,1067.91,1048.71,1052.21,59067,471606
20020123,1053.11,1063.61,1048.41,1059.91,71668,471158
