,date,close_balance,open_profit,equity,total_risk
907,20031210,7824075.613300066,1158050.0600000108,8982125.673300076,894160.2480689321
908,20031211,7809244.71330008,1099668.675000017,8908913.388300097,782716.9472514825
909,20031212,7782846.768300083,1165521.6500000004,8948368.418300083,809577.7000000004
910,20031215,7782846.768300083,1156644.4500000007,8939491.218300084,800700.5000000006
911,20031216,7782846.768300083,1194678.2,8977524.968300082,780530.6672382137
912,20031217,7842831.187800082,1191097.2499999998,9033928.437800081,716923.7328111747
913,20031218,7901480.601300082,1169875.0,9071355.601300083,695402.0328111749
914,20031219,7952180.077400083,1101849.3500000003,9054029.427400082,591096.5419268223
915,20031222,7992325.077400083,955873.3999999998,8948198.477400083,485821.6063779427
916,20031223,8296636.257400083,654081.2500000002,8950717.507400084,366241.356377943
917,20031224,8296636.257400083,766071.9500000002,9062708.207400084,405092.6217586725
918,20031226,8296636.257400083,734104.4500000003,9030740.707400084,364249.49063473847
919,20031229,8296636.257400083,734317.8500000002,9030954.107400084,364418.0205231596
920,20031230,8296636.257400083,771947.3000000006,9068583.557400083,543931.6077405231
921,20031231,8296636.257400083,812724.9000000005,9109361.157400085,583840.5897654631
922,20040102,8296636.257400083,811009.9000000005,9107646.157400085,575699.3397654633
923,20040105,8266841.586900083,909617.55,9176459.136900084,632390.0747487101
924,20040106,8285354.0254000835,930283.5500000005,9215637.575400084,744344.8247487103
925,20040107,8285354.0254000835,894568.9500000005,9179922.975400085,689350.2247487104
926,20040108,8285354.0254000835,1006914.4000000003,9292268.425400084,859255.4297457054
927,20040109,8285354.0254000835,1059320.6000000003,9344674.625400083,900997.3500000002
928,20040112,8285354.0254000835,1087699.25,9373053.275400084,1030999.19089184
929,20040113,8285354.0254000835,1019860.6000000006,9305214.625400085,1203525.3500000006
930,20040114,8285354.0254000835,1037040.8000000005,9322394.825400084,1198428.4885140718
931,20040115,8285354.0254000835,877389.6000000008,9162743.625400085,1021277.2885140721
932,20040116,8197912.770400084,852093.9500000004,9050006.720400084,993871.1385140717
933,20040119,8110471.515400084,852093.9500000004,8962565.465400085,993871.1385140717
934,20040120,8663946.802900083,333358.1499999999,8997304.952900084,822757.9737617262
935,20040121,8663946.802900083,400149.05000000034,9064095.852900084,889548.8737617267
936,20040122,8604103.984900083,450311.94999999995,9054415.934900083,955282.8885140715
937,20040123,8507953.984900083,473435.25000000047,8981389.234900083,884979.5000000002
938,20040126,8507953.984900083,490745.2500000001,8998699.234900083,870996.6999999995
939,20040127,8507953.984900083,482388.05000000057,8990342.034900084,854839.5
940,20040128,8507953.984900083,363305.7500000005,8871259.734900083,734334.8000000004
941,20040129,8507953.984900083,263537.2500000005,8771491.234900083,600842.3
942,20040130,8532273.984900083,327621.1500000001,8859895.134900084,503345.7283429949
943,20040202,8532273.984900083,301260.25000000023,8833534.234900083,459624.82834299514
944,20040203,8532273.984900083,318017.5500000005,8850291.534900084,438457.12834299536
945,20040204,8532273.984900083,252998.84999999998,8785272.834900083,330473.027368438
946,20040205,8484173.984900083,357140.8500000002,8841314.834900083,360050.54143144103
947,20040206,8484173.984900083,414629.05000000016,8898803.034900084,384601.1999999997
948,20040209,8484173.984900083,472690.6500000001,8956864.634900084,383723.88297982473
949,20040210,8464766.484900083,444742.45000000024,8909508.934900085,350910.346408026
950,20040211,8441141.484900083,533683.5500000002,8974825.034900084,393966.1999999996
951,20040212,8441141.484900083,511159.05000000016,8952300.534900084,367132.5574478101
952,20040213,8441141.484900083,511994.85000000044,8953136.334900083,363368.35744781035
953,20040216,8441141.484900083,511994.85000000044,8953136.334900083,363368.35744781035
954,20040217,8441141.484900083,533003.8500000002,8974145.334900083,383965.8607621801
955,20040218,8441141.484900083,491711.3500000002,8932852.834900083,275458.8486678795
956,20040219,8441141.484900083,528805.25,8969946.734900083,298673.67055202555
957,20040220,8441141.484900083,436136.7500000001,8877278.234900083,268877.16413733707
958,20040223,8760201.484900083,147580.55000000005,8907782.034900084,240251.5993582406
959,20040224,8760201.484900083,162561.24999999983,8922762.734900083,248168.1003610476
960,20040225,8748122.474900084,141422.6500000004,8889545.124900084,225399.5082746907
961,20040226,8726360.874900084,159003.74999999988,8885364.624900084,220728.2694969739
962,20040227,8726360.874900084,179448.25,8905809.124900084,220524.4176257469
963,20040301,8726360.874900084,169085.24999999953,8895446.124900084,209993.54796979105
964,20040302,8726360.874900084,91579.24999999974,8817940.124900084,321390.02678676724
965,20040303,8726360.874900084,165400.75,8891761.624900084,394776.08938759635
966,20040304,8726360.874900084,161038.74999999997,8887399.624900084,390107.95890467364
967,20040305,8726360.874900084,220202.74999999988,8946563.624900084,444260.0417437556
968,20040308,8726360.874900084,264295.75,8990656.624900084,479047.19933298824
969,20040309,8726360.874900084,306054.2499999997,9032415.124900084,520142.70528679015
970,20040310,8726360.874900084,263135.24999999977,8989496.124900084,596948.5923108142
971,20040311,8726360.874900084,244106.35750000548,8970467.23240009,681161.6623108267
972,20040312,8726360.874900084,267868.85750000516,8994229.73240009,724675.7685451384
973,20040315,8726360.874900084,250145.85750000534,8976506.73240009,663842.3284553235
974,20040316,8695944.423900085,264676.85750000516,8960621.28140009,681478.2524218201
975,20040317,8695944.423900085,205561.85750000522,8901506.28140009,896604.9970273098
976,20040318,8593447.088400085,198256.357500005,8791703.44590009,863754.6179772648
977,20040319,8447577.588400085,236236.8575000053,8683814.44590009,826826.9147500102
978,20040322,8447577.588400085,279822.3575000053,8727399.94590009,856486.5125767502
979,20040323,8447577.588400085,287966.8575000056,8735544.44590009,846223.0858162751
980,20040324,8447577.588400085,223906.8575000055,8671484.44590009,758518.3051224954
981,20040325,8447577.588400085,245678.35750000522,8693255.94590009,733154.786308184
982,20040326,8447577.588400085,170983.85750000534,8618561.44590009,650400.5945991264
983,20040329,8459853.588400085,184170.35750000487,8644023.94590009,517450.1987654762
984,20040330,8459853.588400085,242842.85750000537,8702696.44590009,546803.935281859
985,20040331,8420938.036400085,308976.8575000051,8729914.89390009,609646.1997486161
986,20040401,8367863.3444000855,330296.35750000546,8698159.701900091,909292.277936738
987,20040402,8322787.852400085,217139.5724999828,8539927.424900068,793852.476287028
988,20040405,8310095.860400084,161579.82249998237,8471675.682900067,766299.3371464462
989,20040406,8268180.052400084,190174.82249998255,8458354.874900067,759203.3690779551
990,20040407,8221904.680400084,206174.10750000592,8428078.78790009,757997.802236448
991,20040408,8170629.808400083,200686.60750000575,8371316.415900089,743056.1820869674
992,20040412,8115555.316400083,251611.60750000575,8367166.923900088,769503.073521658
993,20040413,8057035.316400083,123551.25250000502,8180586.568900088,554309.3796876703
994,20040414,8116159.066400083,1093.7575000122597,8117252.823900095,233259.3846876781
995,20040415,8015036.393900108,57655.00000000023,8072691.393900108,217770.0000000003
996,20040416,8015036.393900108,15630.000000000184,8030666.393900108,158114.99999999997
997,20040419,8026516.393900108,11775.000000000022,8038291.393900108,128019.9999999999
998,20040420,8026516.393900108,56930.000000000386,8083446.393900108,279575.0000000002
999,20040421,8026516.393900108,26605.000000000196,8053121.393900108,249250.0
1000,20040422,8026516.393900108,-9776.250000000095,8016740.143900108,280087.50000000006
1001,20040423,8026516.393900108,15581.250000000144,8042097.643900108,305445.00000000023
1002,20040426,8026516.393900108,47097.78499998848,8073614.178900096,429260.5999999959
1003,20040427,8026516.393900108,21327.974999995397,8047844.368900103,391990.7900000029
1004,20040428,8026516.393900108,144065.47499999547,8170581.8689001035,495015.79000000295
1005,20040429,8026516.393900108,144202.78499998848,8170719.178900096,575468.0999999954
1006,20040430,8026516.393900108,132637.9749999956,8159154.3689001035,558933.290000003
1007,20040503,8026516.393900108,167515.47499999614,8194031.8689001035,582400.7900000032
1008,20040504,8026516.393900108,206602.59500000422,8233118.988900112,611767.9100000112
1009,20040505,8026516.393900108,207502.40499999688,8234018.798900104,587602.7200000039
1010,20040506,7978235.555900107,223914.39499998992,8202149.950900097,712346.959999997
1011,20040507,7978235.555900107,369762.66500000306,8347998.22090011,848352.23000001
1012,20040510,7977673.055900107,362363.10499998834,8340036.1609000955,1480155.2260430637
1013,20040511,7977673.055900107,333242.79499999585,8310915.850900103,1423527.916043071
1014,20040512,7977673.055900107,283551.7949999976,8261224.850900104,1446044.4160430725
1015,20040513,7977673.055900107,390307.10499998945,8367980.160900096,1648637.2260430646
1016,20040514,7977673.055900107,290000.1049999874,8267673.160900095,1751995.891270506
1017,20040517,7977673.055900107,172291.10499999262,8149964.1609001,1592649.0773823585
1018,20040518,7973633.426400106,177473.16500000664,8151106.591400113,1505225.8029279623
1019,20040519,7973633.426400106,124568.78499998909,8098202.211400095,1337050.8770285621
1020,20040520,7930790.042000107,129356.41500000592,8060146.457000112,1345561.146218592
1021,20040521,7930790.042000107,108417.72499999766,8039207.767000104,1322022.4562185837
1022,20040524,7930790.042000107,115742.72499999977,8046532.767000106,1272824.84459742
1023,20040525,7878390.461200106,-25262.27500000134,7853128.186200105,1041141.9320559852
1024,20040526,7720752.182700106,-59807.95500000242,7660944.227700103,856519.7270125586
1025,20040527,7610733.343200106,-235029.26499999786,7375704.078200108,681298.417012563
1026,20040528,7118963.056700109,156501.91500000254,7275464.971700111,606619.6639665891
1027,20040601,6941078.178700109,154189.47499999523,7095267.653700104,493859.29301417817
1028,20040602,6828147.6757001085,239212.9049999954,7067360.580700104,576214.47463766
1029,20040603,6771335.6302001085,257947.40499999592,7029283.035200104,544549.1923730952
1030,20040604,6710836.114200109,281545.144999989,6992381.259200098,564296.9323730883
1031,20040607,6598221.214200109,352048.89499998954,6950270.109200099,636269.186825428
1032,20040608,6548800.414200109,350885.01499999786,6899685.429200107,620388.3077608217
1033,20040609,6464155.11470011,385688.135000006,6849843.249700116,628497.5474033633
1034,20040610,6431325.114700109,447384.2549999916,6878709.3697001,639863.9959645743
1035,20040611,6431325.114700109,447384.2549999916,6878709.3697001,639863.9959645743
1036,20040614,6431325.114700109,494328.1149999937,6925653.2297001025,633855.3110939974
1037,20040615,6431325.114700109,372298.2050000057,6803623.319700114,393195.5610939973
1038,20040616,6672594.414700118,145229.7500000003,6817824.164700118,376937.34109399363
1039,20040617,6672594.414700118,158232.74999999968,6830827.164700118,389940.341093993
1040,20040618,6628579.014700118,109728.65000000026,6738307.664700119,404384.24109399336
1041,20040621,6523526.514700118,157631.55000000025,6681158.064700118,528117.1410939936
1042,20040622,6523526.514700118,170824.5499999999,6694351.064700118,518470.61237600714
1043,20040623,6523526.514700118,165205.04999999978,6688731.564700118,483819.75112543936
1044,20040624,6523526.514700118,202812.2500000001,6726338.764700118,566495.74982947
1045,20040625,6458270.029900119,194542.0499999998,6652812.0799001185,519079.05422134936
1046,20040628,6402015.540700118,178251.65000000043,6580267.190700118,479079.8098529749
1047,20040629,6402015.540700118,152698.84999999977,6554714.390700118,425203.3666242011
1048,20040630,6304988.830900118,167058.04999999958,6472046.880900118,430629.2897174816
1049,20040701,6469351.330900118,13564.699999999786,6482916.030900118,544264.9174144053
1050,20040702,6469351.330900118,72005.00000000013,6541356.330900118,594263.4278920022
1051,20040705,6469351.330900118,67005.00000000013,6536356.330900118,632863.4278920023
1052,20040706,6469351.330900118,60116.64999999982,6529467.980900117,659507.565003091
1053,20040707,6469351.330900118,105657.4500000003,6575008.780900118,687409.5174318566
1054,20040708,6469351.330900118,132167.75000000032,6601519.080900118,691105.1698964675
1055,20040709,6429324.580900118,175713.44999999984,6605038.030900118,674151.0645519822
1056,20040712,6391787.830900118,148614.35000000018,6540402.180900118,729782.1772181632
1057,20040713,6354002.080900118,144879.45000000054,6498881.530900118,828340.0514011754
1058,20040714,6317212.330900118,123333.35000000017,6440545.680900118,776343.948765737
1059,20040715,6277247.830900118,113887.15000000007,6391134.980900118,758986.0691967747
1060,20040716,6230060.330900118,242754.5500000003,6472814.8809001185,829159.1611989196
1061,20040719,6230060.330900118,231644.95000000007,6461705.280900118,867315.9267116302
1062,20040720,6230060.330900118,176680.1500000004,6406740.480900118,812028.9784835419
1063,20040721,6204732.330900118,125340.05000000041,6330072.3809001185,730776.8555865464
1064,20040722,6159208.676450118,232513.15000000029,6391721.826450119,731373.8186678655
1065,20040723,6159208.676450118,131960.55000000028,6291169.226450119,680788.6735693563
1066,20040726,6082225.615450119,212418.64999999997,6294644.265450119,702489.8103813948
1067,20040727,6034017.989950119,172879.6499999999,6206897.639950119,637218.3062925324
1068,20040728,5964750.489950119,322546.6499999997,6287297.139950118,686345.1513610954
1069,20040729,5964750.489950119,324846.3500000002,6289596.839950119,768619.109749985
1070,20040730,5941694.411450119,385941.2499999999,6327635.661450119,777547.0362895891
1071,20040802,5941694.411450119,336597.44999999984,6278291.861450119,725214.5048779141
1072,20040803,5941694.411450119,356862.8500000003,6298557.261450119,743649.0018110248
1073,20040804,5941694.411450119,321106.8500000001,6262801.261450119,693876.1384088263
1074,20040805,5941694.411450119,299694.5500000001,6241388.961450119,569403.0513482677
1075,20040806,5941694.411450119,336827.25000000035,6278521.661450119,616807.0951866226
1076,20040809,5941694.411450119,269831.20000000054,6211525.611450119,662177.1445500483
1077,20040810,5948019.691450119,259555.10000000012,6207574.79145012,670502.894472576
1078,20040811,5961202.596450119,295420.10000000027,6256622.69645012,674764.5534046124
1079,20040812,5966993.346450119,335679.6000000003,6302672.94645012,668492.7374183168
1080,20040813,5980701.096450119,409350.9000000004,6390051.99645012,739589.022126571
1081,20040816,5972868.19645012,353435.4000000001,6326303.59645012,777024.5819870862
1082,20040817,5951000.19645012,336819.7000000005,6287819.89645012,749820.7931230047
1083,20040818,5995453.94645012,306097.4500000002,6301551.39645012,673422.2328631429
1084,20040819,5995453.94645012,294960.0500000003,6290413.996450121,614535.5245269737
1085,20040820,6015135.19645012,197066.09999999998,6212201.296450119,545474.4349323799
1086,20040823,6045981.44645012,120627.64999999967,6166609.096450119,523463.6031495669
1087,20040824,6078352.92645012,131011.1999999998,6209364.1264501205,468570.76121723675
1088,20040825,6127845.92645012,123521.94999999991,6251367.8764501205,429964.3009631134
1089,20040826,6028602.67645012,184778.44999999992,6213381.1264501205,422714.9551269625
1090,20040827,6018697.05145012,199303.15000000014,6218000.201450121,438179.17152383545
1091,20040830,5984024.55145012,185250.94999999978,6169275.5014501205,419132.85502692126
1092,20040831,5928476.55145012,209953.15000000002,6138429.701450121,441636.44524308224
1093,20040901,5900576.55145012,219677.64999999997,6120254.201450121,421217.3089641792
1094,20040902,5913528.42645012,236516.60000000003,6150045.02645012,432930.8183830364
1095,20040903,5882748.42645012,234446.8999999998,6117195.32645012,382707.2923883606
1096,20040906,5882748.42645012,234446.8999999998,6117195.32645012,382707.2923883606
1097,20040907,5882748.42645012,248529.09999999998,6131277.52645012,358077.6749553536
1098,20040908,5788743.42645012,348906.5,6137649.92645012,391057.6864641554
1099,20040909,5788743.42645012,340379.0,6129122.42645012,379289.25051528425
1100,20040910,5758931.72645012,342634.6999999999,6101566.42645012,374512.9278419277
1101,20040913,5854598.72645012,312836.9999999995,6167435.726450119,320703.6726918517
1102,20040914,5946228.72645012,338648.39999999944,6284877.12645012,344747.1897745534
1103,20040915,6037803.72645012,320654.2999999999,6358458.02645012,368646.44630101376
1104,20040916,6126074.72645012,375216.3,6501291.02645012,391253.45004422974
1105,20040917,6216259.22645012,345144.6550000103,6561403.881450131,356796.8172552704
1106,20040920,6317689.22645012,383604.4550000108,6701293.68145013,477921.4524463345
1107,20040921,6317689.22645012,357761.4550000109,6675450.681450131,452078.45244633465
1108,20040922,6448387.01495012,378983.8550000107,6827370.869950131,480866.67586687976
1109,20040923,6448387.01495012,392422.65500001074,6840809.66995013,494305.4758668798
1110,20040924,6448387.01495012,385133.9550000109,6833520.969950131,486913.1495251036
1111,20040927,6428439.56495012,362524.255000011,6790963.819950131,473049.3040058764
1112,20040928,6364500.8649501195,389423.9999999997,6753924.8649501195,464909.3552252641
1113,20040929,6364500.8649501195,380354.51000000536,6744855.374950125,450696.2926129974
1114,20040930,6364500.8649501195,444893.3650000005,6809394.22995012,505137.43021999486
1115,20041001,6364500.8649501195,425115.46500000043,6789616.32995012,484953.93021999474
1116,20041004,6364500.8649501195,393660.7200000113,6758161.58495013,490974.18522000575
1117,20041005,6337480.8649501195,446541.5200000118,6784022.384950131,450753.2600000026
1118,20041006,6337480.8649501195,441390.9200000116,6778871.784950132,429797.66000000236
1119,20041007,6341085.25965012,419563.22000001144,6760648.479650131,400162.96000000206
1120,20041008,6369378.143550119,394593.4499999996,6763971.593550119,504670.6849999937
1121,20041011,6369378.143550119,396495.94999999995,6765874.09355012,494235.68499999406
1122,20041012,6369378.143550119,336366.0950000059,6705744.238550126,418799.1466143987
1123,20041013,6358005.073550129,286662.5700000125,6644667.643550142,456269.76297765406
1124,20041014,6309163.2985501485,279675.06000001635,6588838.358550165,442989.8867003201
1125,20041015,6243396.418550153,317176.56500001595,6560572.9835501695,415185.2085229855
1126,20041018,6231023.378550164,324534.7000000127,6555558.078550177,393513.4771683137
1127,20041019,6224878.53355017,328028.01000001223,6552906.543550182,438457.05169891793
1128,20041020,6224878.53355017,379575.39000000624,6604453.923550176,486032.1470057275
1129,20041021,6224878.53355017,424846.2499999989,6649724.783550169,514396.61962442606
1130,20041022,6224878.53355017,444340.9499999986,6669219.483550169,515118.7694422371
1131,20041025,6224878.53355017,458071.0499999987,6682949.583550169,633610.5633392909
1132,20041026,6177080.433550171,443368.97500000027,6620449.408550171,752636.0992999638
1133,20041027,6126270.258550171,416555.2650000109,6542825.523550182,687469.0091544833
1134,20041028,6253680.258550171,428605.11500001256,6682285.373550183,765213.5378097089
1135,20041029,6341120.118550171,523615.17500000517,6864735.293550177,834550.6122626031
1136,20041101,6299073.918550171,525795.5850000028,6824869.503550174,880518.5857421341
1137,20041102,6299073.918550171,493309.84500001377,6792383.763550185,815519.4252130892
1138,20041103,6299073.918550171,597381.1950000126,6896455.113550183,890575.630283957
1139,20041104,6299073.918550171,618836.4950000134,6917910.413550184,902333.5494726198
1140,20041105,6270198.918550172,782178.8250000029,7052377.743550175,983314.5464902499
1141,20041108,6283246.114250172,780346.9250000053,7063593.039250177,980439.5899239931
1142,20041109,6292986.364250172,793912.675000004,7086899.039250176,993210.54665817
1143,20041110,6301506.916250172,741660.9350000158,7043167.8512501875,924236.0046121953
1144,20041111,6310246.168250172,740308.435000016,7050554.603250189,910657.1116612926
1145,20041112,6327422.168250172,798544.935000015,7125967.103250187,965413.6116612916
1146,20041115,6327422.168250172,721055.4350000136,7048477.603250186,866495.3616612899
1147,20041116,6182736.783250173,826947.3450000106,7009684.128250184,865166.5324852903
1148,20041117,6135343.903250173,848183.0950000103,6983526.998250183,886402.2824852902
1149,20041118,6342866.278250173,917576.5950000102,7260442.873250183,818224.2875130945
1150,20041119,6456330.628250172,1046390.7550000052,7502721.383250178,925157.1234252411
1151,20041122,6405254.693250172,1081989.665000017,7487244.358250189,934342.4506319098
1152,20041123,6347541.0432501715,1104780.165000015,7452321.208250186,938412.7738889663
1153,20041124,6302214.713250171,1187697.415000016,7489912.128250187,989541.334992184
1154,20041125,6302214.713250171,1187697.415000016,7489912.128250187,989541.334992184
1155,20041126,6302214.713250171,1260044.9150000154,7562259.628250187,996605.3272750488
1156,20041129,6302214.713250171,1266560.6650000168,7568775.378250188,947140.3528735718
1157,20041130,6302214.713250171,1248903.0750000116,7551117.788250183,910611.9500000132
1158,20041201,6302214.713250171,1305822.3250000093,7608037.038250181,932480.2954042786
1159,20041202,6302214.713250171,1271171.075000011,7573385.788250182,1039155.0187626105
1160,20041203,6302214.713250171,1309126.8250000088,7611341.53825018,1066057.4739356153
1161,20041206,6302214.713250171,1217607.075000009,7519821.78825018,963541.9434616424
1162,20041207,6302214.713250171,1282199.985000003,7584414.6982501745,1012833.0599999977
1163,20041208,6302214.713250171,1152452.985000005,7454667.698250176,869793.9000000054
1164,20041209,6723973.276850171,913019.9850000045,7636993.261850176,783668.7399999929
1165,20041210,6723973.276850171,897943.985000004,7621917.261850175,741498.9899999921
1166,20041213,6735873.276850171,889256.8950000178,7625130.17185019,668361.9000000047
1167,20041214,6735873.276850171,888835.8950000177,7624709.17185019,555956.126883428
1168,20041215,6735873.276850171,930911.80500001,7666785.081850181,595090.1161111234
1169,20041216,6735873.276850171,928092.4050000113,7663965.681850183,674166.1015346646
1170,20041217,6735873.276850171,899470.7050000104,7635343.981850182,636864.1672333926
1171,20041220,6735873.276850171,923122.205000011,7658995.481850183,648267.4981113375
1172,20041221,6735873.276850171,908013.4050000119,7643886.681850184,631684.5199790082
1173,20041222,6735873.276850171,879489.9550000121,7615363.231850184,589899.6771081416
1174,20041223,6735873.276850171,872592.7550000093,7608466.031850181,571266.6811257912
1175,20041224,6735873.276850171,872592.7550000093,7608466.031850181,571266.6811257912
1176,20041227,6735873.276850171,885901.5150000042,7621774.791850176,634759.2672252927
1177,20041228,6694923.756850171,881542.765000006,7576466.521850177,726169.9435576977
1178,20041229,6694923.756850171,881999.0650000043,7576922.821850175,715244.8614254548
1179,20041230,6694923.756850171,907956.6150000041,7602880.371850175,721607.3893847868
1180,20041231,6694923.756850171,895143.3750000015,7590067.131850173,687281.3421583718
1181,20050103,6694923.756850171,956280.5550000118,7651204.311850183,716383.5020808531
1182,20050104,6771953.774350171,871604.405000013,7643558.179350184,696541.2169061499
1183,20050105,6913285.024350171,730222.8300000117,7643507.854350183,647417.7781436415
1184,20050106,6913285.024350171,666286.1300000106,7579571.154350182,536481.5803984016
1185,20050107,7058942.524350171,799513.7800000106,7858456.3043501815,451828.97544364893
1186,20050110,7261801.774350171,783678.9800000117,8045480.754350183,415575.69957834226
1187,20050111,7118449.3743501725,876903.2800000127,7995352.654350185,423521.0895972861
1188,20050112,7118449.3743501725,947316.4800000129,8065765.854350185,479173.452431851
1189,20050113,7118449.3743501725,930689.7800000116,8049139.154350184,440006.83178962645
1190,20050114,7118449.3743501725,1005624.7800000118,8124074.154350184,479225.24313155323
1191,20050117,7118449.3743501725,1005624.7800000118,8124074.154350184,479225.24313155323
1192,20050118,7118449.3743501725,1077520.880000013,8195970.254350185,508525.43969750946
1193,20050119,7118449.3743501725,1020226.3800000129,8138675.754350185,522773.38781057496
1194,20050120,7118449.3743501725,1010401.7800000107,8128851.154350183,505646.3518859062
1195,20050121,7118449.3743501725,992867.0800000097,8111316.454350182,485953.98382408783
1196,20050124,7164718.1243501725,974333.720000017,8139051.844350189,554393.0944489524
1197,20050125,7343036.2343501765,988958.0000000187,8331994.234350195,550308.5115431409
1198,20050126,7548953.314350195,1063216.7900000184,8612170.104350213,614585.6631589243
1199,20050127,7755706.039350217,1107777.9300000202,8863483.969350237,613193.1092383529
1200,20050128,7967876.369350241,1135767.5300000217,9103643.899350263,627767.3396960961
1201,20050131,8190990.149350264,1129897.7300000226,9320887.879350286,612336.9646307658
1202,20050201,8421402.849350285,1151303.8600000232,9572706.709350308,616109.210600924
1203,20050202,8658020.014350291,1204977.6100000245,9862997.624350317,646006.1748397023
1204,20050203,8830105.726850301,1220141.0600000054,10050246.786850307,602648.5642900817
1205,20050204,9007723.261850312,1327162.3300000094,10334885.591850322,605840.3661475149
1206,20050207,9271616.071850328,1361412.870000011,10633028.941850338,612599.5185108971
1207,20050208,9552073.991850344,1376053.610000012,10928127.601850357,593046.1892458413
1208,20050209,9841005.544350361,1359961.2850000118,11200966.829350373,566365.3339082014
1209,20050210,10148605.154350372,1333112.6250000107,11481717.779350383,516353.7018713786
1210,20050211,10461364.979350384,1326064.4000000106,11787429.379350394,472809.4343143471
1211,20050214,10806460.356850434,1304989.1450000135,12111449.501850449,439217.3357215526
1212,20050215,11387199.026850484,1471967.845000014,12859166.871850498,437846.9013389292
1213,20050216,11733834.521850536,1593868.9050000154,13327703.426850552,490703.5779748722
1214,20050217,12111364.73935059,1536106.1200000132,13647470.859350603,400562.7762461381
1215,20050218,13282837.589350691,1285731.7000000002,14568569.289350692,371387.1002910068
1216,20050221,13783518.396350691,1409432.35,15192950.74635069,389544.63851224736
1217,20050222,14265658.474750692,1121292.3999999994,15386950.874750692,50351.045884881394
1218,20050223,15096354.317750692,379560.1999999995,15475914.517750692,383446.7429814139
1219,20050224,15144257.131250693,423870.0999999995,15568127.231250692,592759.2255143146
1220,20050225,15144257.131250693,426343.79999999964,15570600.931250691,751920.4255143147
1221,20050228,15192580.687250692,463596.09999999753,15656176.78725069,760984.1091158469
1222,20050301,15263493.595250692,479129.0999999982,15742622.69525069,766653.0587845354
1223,20050302,15422656.641250692,524027.0999999987,15946683.74125069,788317.1110793336
1224,20050303,15536649.897750692,527777.1999999977,16064427.09775069,738857.5320056205
1225,20050304,15607704.094250692,452188.09999999974,16059892.194250692,916720.5758842047
1226,20050307,15754113.461750692,407109.2499999999,16161222.711750692,1465510.8535894682
1227,20050308,15816767.195750691,457115.4499999996,16273882.64575069,1654056.257478786
1228,20050309,15912249.39575069,445490.04999999923,16357739.44575069,2212761.0999999978
1229,20050310,15912249.39575069,395018.5499999997,16307267.94575069,2162289.599999998
1230,20050311,15912249.39575069,570695.5499999993,16482944.94575069,2337966.5999999978
1231,20050314,15912249.39575069,479255.85000000085,16391505.245750692,2615810.8999999994
1232,20050315,15912249.39575069,603166.6500000004,16515416.04575069,2733584.1999999983
1233,20050316,15912249.39575069,652934.050000001,16565183.445750691,2747278.6999999997
1234,20050317,15649914.59575069,661422.4499999991,16311337.045750689,2655036.9999999977
1235,20050318,15649914.59575069,506431.55000000214,16156346.145750692,2311931.843405092
1236,20050321,15649914.59575069,300607.25000000285,15950521.845750693,2010436.1702683598
1237,20050322,15515021.34575069,414742.4000000007,15929763.74575069,1397157.1614449972
1238,20050323,15411148.00775069,151372.77999995687,15562520.787750646,1481973.9814449784
1239,20050324,15265898.00775069,436151.17999996,15702049.18775065,1595192.15744905
1240,20050328,15265898.00775069,544334.1799999604,15810232.18775065,1702451.6727470565
1241,20050329,15265898.00775069,518746.37999995827,15784644.387750648,1554019.006110787
1242,20050330,15482743.582750691,492852.0199999966,15975595.602750687,1319664.8451078513
1243,20050331,15657887.572750691,276753.429999992,15934641.002750684,1506518.7154304048
1244,20050401,15615918.810250657,427698.97499997594,16043617.785250632,1584891.4670991185
1245,20050404,15613017.922750639,711446.4999999993,16324464.422750639,1551316.5274572247
1246,20050405,15613017.922750639,591173.5000000033,16204191.422750643,1368845.4268574957
1247,20050406,15613017.922750639,506181.3999999999,16119199.32275064,1249609.1282498278
1248,20050407,15915775.042750636,395858.3000000011,16311633.342750637,1231922.875367178
1249,20050408,16348025.217750637,402816.89999999764,16750842.117750635,1133330.4371809792
1250,20050411,16527931.375450637,359172.4000000032,16887103.77545064,1101134.839337555
1251,20050412,16568840.425450636,299043.10000000393,16867883.52545064,1009802.6567086644
1252,20050413,16587723.134700637,229332.80000000028,16817055.934700638,939019.0796423994
1253,20050414,16900782.912200633,440507.1000000002,17341290.012200635,972111.4381517487
1254,20050415,17325086.267200638,449254.40000000654,17774340.667200644,839514.0400887723
1255,20050418,17790248.767200626,-17829.50000000019,17772419.267200626,887967.8985901872
1256,20050419,17790248.767200626,-16172.39999999851,17774076.367200628,877068.7909420657
1257,20050420,17790248.767200626,-14918.200000000332,17775330.567200627,857701.4715642008
1258,20050421,17790248.767200626,-47252.39999999908,17742996.367200628,823625.4435262519
1259,20050422,17790248.767200626,-51492.59999999993,17738756.167200625,785917.9504518004
1260,20050425,17790248.767200626,90530.70000000086,17880779.467200626,889289.5709670834
1261,20050426,17551559.767200626,46669.150000000926,17598228.91720063,757781.232949476
1262,20050427,17551559.767200626,-130889.74999999884,17420670.017200626,549184.0329494766
1263,20050428,17202101.444200628,-127072.44999999927,17075028.99420063,526638.9949906559
1264,20050429,16793745.878200628,107689.1999999999,16901435.078200627,416567.4089437749
1265,20050502,16690745.878200628,197212.60000000094,16887958.47820063,408369.49399713124
